query_id,hit_id,hit_accession,hit_def,identity_percent,coverage_percent,evalue,bit_score,align_len,gaps,query_gene,opsin_type,query_lambda_max
OPSB_HUMAN,sp|Q8AYM7.1|,Q8AYM7,RecName: Full=Green-sensitive opsin-3; AltName: Full=Green cone photoreceptor pigment 3; AltName: Fu,49.23076923076923,93.33333333333333,6.89633e-111,329.717,325,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9W6A6.2|,Q9W6A6,RecName: Full=Green-sensitive opsin-4; AltName: Full=Green cone photoreceptor pigment 4; AltName: Fu,48.0,93.33333333333333,1.1759e-110,328.946,325,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q8HY69.2|,Q8HY69,RecName: Full=Rhodopsin [Sminthopsis crassicaudata],47.1976401179941,96.81159420289856,3.38075e-110,327.791,339,5,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P28682.1|,P28682,RecName: Full=Blue-sensitive opsin; AltName: Full=Blue cone photoreceptor pigment [Gallus gallus],49.28366762177651,98.84057971014492,2.53742e-109,326.25,349,8,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P56516.1|,P56516,RecName: Full=Rhodopsin [Rana temporaria],47.147147147147145,95.07246376811594,2.67874e-109,325.865,333,7,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P51476.1|,P51476,RecName: Full=Pinopsin; AltName: Full=Pineal gland-specific opsin; Short=P-opsin; Short=Pineal opsin,49.8371335504886,88.69565217391305,2.70614e-109,325.479,307,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P51472.1|,P51472,RecName: Full=Blue-sensitive opsin; AltName: Full=Blue cone photoreceptor pigment [Psalidodon fascia,50.15197568389058,93.6231884057971,3.87892e-109,325.479,329,6,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q8AYM8.1|,Q8AYM8,RecName: Full=Green-sensitive opsin-2; AltName: Full=Green cone photoreceptor pigment 2; AltName: Fu,48.30769230769231,93.33333333333333,1.59613e-108,323.553,325,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9W6A8.1|,Q9W6A8,"RecName: Full=Opsin-1, short-wave-sensitive 2; AltName: Full=Blue cone photoreceptor pigment; AltNam",48.77300613496933,93.04347826086956,1.83959e-108,323.553,326,5,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P35357.1|,P35357,RecName: Full=Blue-sensitive opsin P467; AltName: Full=Blue photoreceptor pigment [Gekko gecko],50.898203592814376,95.07246376811594,2.49513e-108,323.553,334,8,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P51470.1|,P51470,RecName: Full=Rhodopsin [Aquarana catesbeiana],47.147147147147145,95.07246376811594,7.32928e-108,322.013,333,7,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9W6A5.2|,Q9W6A5,RecName: Full=Green-sensitive opsin-1; AltName: Full=Green cone photoreceptor pigment 1; AltName: Fu,47.69230769230769,93.33333333333333,7.90779e-108,322.013,325,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P41591.1|,P41591,RecName: Full=Rhodopsin [Anolis carolinensis],49.09090909090909,95.3623188405797,1.60469e-107,321.242,330,1,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P31355.1|,P31355,RecName: Full=Rhodopsin [Lithobates pipiens],46.546546546546544,95.07246376811594,4.6116e-107,320.087,333,7,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q90245.1|,Q90245,RecName: Full=Rhodopsin [Ambystoma tigrinum],47.262247838616716,98.55072463768117,4.81678e-107,320.087,347,8,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O93441.1|,O93441,RecName: Full=Rhodopsin [Galeus melastomus],47.32142857142857,95.65217391304348,2.16244e-106,318.546,336,6,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O93459.1|,O93459,RecName: Full=Rhodopsin [Scyliorhinus canicula],47.41379310344828,98.84057971014492,3.16478e-106,318.161,348,8,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P28683.1|,P28683,RecName: Full=Green-sensitive opsin; AltName: Full=Green cone photoreceptor pigment [Gallus gallus],47.66355140186916,91.88405797101449,4.68171e-106,317.775,321,4,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P51489.1|,P51489,RecName: Full=Rhodopsin [Rattus norvegicus],45.664739884393065,96.81159420289856,5.57524e-106,317.005,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O13227.1|,O13227,RecName: Full=Blue-sensitive opsin; AltName: Full=Blue cone photoreceptor pigment [Conger conger],47.43202416918429,93.6231884057971,7.3178e-106,317.005,331,15,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P32311.1|,P32311,RecName: Full=Green-sensitive opsin-1; AltName: Full=Green cone photoreceptor pigment 1 [Carassius a,48.0,93.33333333333333,7.89743e-106,317.005,325,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P49912.1|,P49912,RecName: Full=Rhodopsin [Oryctolagus cuniculus],45.67901234567901,93.33333333333333,3.58429e-105,315.079,324,2,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q28886.1|,Q28886,RecName: Full=Rhodopsin [Macaca fascicularis],45.664739884393065,96.81159420289856,3.95306e-105,315.079,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O62795.1|,O62795,RecName: Full=Rhodopsin [Phoca groenlandica],45.664739884393065,96.81159420289856,5.72272e-105,314.694,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P52202.1|,P52202,RecName: Full=Rhodopsin [Alligator mississippiensis],46.246246246246244,95.3623188405797,5.97425e-105,314.694,333,4,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O62794.1|,O62794,RecName: Full=Rhodopsin [Phoca vitulina],45.664739884393065,96.81159420289856,8.74769e-105,314.309,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q769E8.1|,Q769E8,RecName: Full=Rhodopsin [Otolemur crassicaudatus],45.08670520231214,96.81159420289856,1.33715e-104,313.538,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P02699.1|,P02699,RecName: Full=Rhodopsin [Bos taurus],45.08670520231214,96.81159420289856,1.39662e-104,313.538,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q68J47.1|,Q68J47,RecName: Full=Rhodopsin [Loxodonta africana],44.797687861271676,96.81159420289856,1.47471e-104,313.538,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q95KU1.1|,Q95KU1,RecName: Full=Rhodopsin [Felis catus],45.08670520231214,96.81159420289856,1.55715e-104,313.538,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O62791.1|,O62791,RecName: Full=Rhodopsin [Delphinus delphis],44.797687861271676,96.81159420289856,1.6622e-104,313.538,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P32312.1|,P32312,RecName: Full=Green-sensitive opsin-2; AltName: Full=Green cone photoreceptor pigment 2 [Carassius a,47.69230769230769,93.33333333333333,1.87327e-104,313.153,325,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P15409.2|,P15409,RecName: Full=Rhodopsin [Mus musculus],44.50867052023121,96.81159420289856,2.06625e-104,313.153,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P22328.1|,P22328,RecName: Full=Rhodopsin [Gallus gallus],46.62756598240469,95.65217391304348,2.51202e-104,313.153,341,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q6W3E1.1|,Q6W3E1,RecName: Full=Rhodopsin [Caluromys philander],44.50867052023121,96.81159420289856,3.84153e-104,312.383,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P51471.1|,P51471,RecName: Full=Blue-sensitive opsin; AltName: Full=Blue photoreceptor pigment; AltName: Full=RH2 opsi,46.728971962616825,91.88405797101449,5.79904e-104,312.383,321,4,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P28681.1|,P28681,RecName: Full=Rhodopsin [Cricetulus griseus],45.3757225433526,96.81159420289856,7.29898e-104,311.612,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P56515.1|,P56515,RecName: Full=Rhodopsin [Rhinella marina],48.048048048048045,95.07246376811594,1.03237e-103,311.612,333,7,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O62793.1|,O62793,RecName: Full=Rhodopsin [Mesoplodon bidens],44.24778761061947,96.81159420289856,1.14016e-103,311.227,339,5,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79863.1|,P79863,RecName: Full=Rhodopsin [Leucoraja erinaceus],45.821325648414984,98.84057971014492,4.15357e-103,310.071,347,6,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P56514.1|,P56514,RecName: Full=Rhodopsin [Bufo bufo],47.44744744744745,95.07246376811594,7.07697e-103,309.686,333,7,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O62798.1|,O62798,RecName: Full=Rhodopsin [Tursiops truncatus],44.50867052023121,96.81159420289856,1.19496e-102,308.531,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q90214.1|,Q90214,"RecName: Full=Rhodopsin, deep-sea form [Anguilla anguilla]",45.90643274853801,95.3623188405797,1.6009e-102,308.531,342,20,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P22671.1|,P22671,RecName: Full=Rhodopsin [Lethenteron camtschaticum],47.16417910447761,95.65217391304348,2.36716e-102,308.145,335,5,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P08100.1|,P08100,RecName: Full=Rhodopsin; AltName: Full=Opsin-2 [Homo sapiens],45.72271386430678,96.81159420289856,2.64342e-102,307.76,339,5,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O62792.1|,O62792,RecName: Full=Rhodopsin [Globicephala melas],44.21965317919075,96.81159420289856,4.40714e-102,307.375,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P02700.2|,P02700,RecName: Full=Rhodopsin [Ovis aries],44.21965317919075,96.81159420289856,7.67414e-102,306.605,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O18766.1|,O18766,RecName: Full=Rhodopsin [Sus scrofa],45.78313253012048,93.04347826086956,1.13515e-101,306.22,332,18,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9YGZ0.1|,Q9YGZ0,RecName: Full=Rhodopsin [Sardina pilchardus],45.230769230769226,93.6231884057971,1.60583e-101,305.834,325,2,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P29403.1|,P29403,RecName: Full=Rhodopsin [Xenopus laevis],48.348348348348345,95.07246376811594,1.86745e-101,305.834,333,7,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79807.1|,P79807,RecName: Full=Rhodopsin [Myripristis violacea],45.911949685534594,91.88405797101449,1.08923e-100,303.908,318,1,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79898.1|,P79898,RecName: Full=Rhodopsin [Sargocentron diadema],44.67455621301775,96.23188405797102,1.71804e-100,303.138,338,6,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P32308.1|,P32308,RecName: Full=Rhodopsin [Canis lupus familiaris],45.3757225433526,96.81159420289856,1.77736e-100,303.138,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O42604.1|,O42604,RecName: Full=Rhodopsin [Zeus faber],47.73413897280967,95.07246376811594,2.17888e-100,303.138,331,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79914.1|,P79914,RecName: Full=Rhodopsin [Sargocentron xantherythrum],47.02194357366771,91.88405797101449,3.56416e-100,302.368,319,2,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79911.1|,P79911,RecName: Full=Rhodopsin [Sargocentron tiere],45.911949685534594,91.88405797101449,4.9407e-100,301.982,318,1,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O62796.1|,O62796,RecName: Full=Rhodopsin [Trichechus manatus],45.08670520231214,96.81159420289856,6.91762e-100,301.597,346,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P51474.1|,P51474,RecName: Full=Green-sensitive opsin-3; AltName: Full=Green cone photoreceptor pigment 3 [Psalidodon ,47.38461538461539,93.6231884057971,8.75884e-100,301.597,325,2,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79901.1|,P79901,RecName: Full=Rhodopsin [Sargocentron microstoma],43.786982248520715,96.23188405797102,8.97975e-100,301.212,338,6,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79798.1|,P79798,RecName: Full=Rhodopsin [Myripristis berndti],45.911949685534594,91.88405797101449,1.1277e-99,301.212,318,1,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79902.1|,P79902,RecName: Full=Rhodopsin [Sargocentron punctatissimum],44.97041420118343,96.23188405797102,1.19127e-99,301.212,338,6,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79808.1|,P79808,RecName: Full=Rhodopsin [Neoniphon argenteus],46.39498432601881,91.88405797101449,1.43307e-99,300.827,319,2,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79809.1|,P79809,RecName: Full=Rhodopsin [Neoniphon aurolineatus],46.855345911949684,91.88405797101449,1.94384e-99,300.442,318,1,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79903.1|,P79903,RecName: Full=Rhodopsin [Sargocentron spiniferum],45.28301886792453,91.88405797101449,2.23888e-99,300.442,318,1,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P51488.1|,P51488,RecName: Full=Rhodopsin [Cyprinus carpio],47.0414201183432,95.07246376811594,2.5135e-99,300.442,338,17,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79812.1|,P79812,RecName: Full=Rhodopsin [Neoniphon sammara],46.70846394984326,91.88405797101449,3.23308e-99,300.056,319,2,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9YGY9.1|,Q9YGY9,RecName: Full=Rhodopsin [Zosterisessor ophiocephalus],44.7887323943662,99.42028985507247,8.7817e-99,298.901,355,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9YGZ2.1|,Q9YGZ2,RecName: Full=Rhodopsin [Gobius niger],45.07042253521127,99.42028985507247,1.3128e-98,298.516,355,19,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P41590.1|,P41590,RecName: Full=Rhodopsin [Psalidodon fasciatus],43.75,95.07246376811594,2.04969e-98,298.13,336,15,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P51475.1|,P51475,RecName: Full=Pinopsin; AltName: Full=Pineal gland-specific opsin; Short=P-opsin; Short=Pineal opsin,46.52567975830816,95.65217391304348,3.418e-98,297.36,331,13,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P32309.1|,P32309,RecName: Full=Rhodopsin [Carassius auratus],46.15384615384615,95.07246376811594,4.67673e-97,294.664,338,17,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9R024.1|,Q9R024,RecName: Full=Medium-wave-sensitive opsin 1; AltName: Full=Green cone photoreceptor pigment; AltName,43.41317365269461,96.23188405797102,6.21321e-97,294.664,334,4,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P87369.1|,P87369,RecName: Full=Rhodopsin; AltName: Full=KFH-RH [Oryzias latipes],46.15384615384615,95.07246376811594,7.2217e-97,294.278,338,17,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P34989.1|,P34989,"RecName: Full=Opsin, longwave 563 nm [Callithrix jacchus]",42.857142857142854,97.10144927536231,1.5666e-96,293.123,336,2,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9YH05.1|,Q9YH05,RecName: Full=Rhodopsin [Diplodus annularis],43.26647564469914,99.42028985507247,1.87981e-96,293.123,349,6,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9YGZ8.1|,Q9YGZ8,RecName: Full=Rhodopsin [Chelon labrosus],43.83954154727794,99.42028985507247,2.57577e-96,292.738,349,6,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9YGZ5.1|,Q9YGZ5,RecName: Full=Rhodopsin [Solea solea],45.39877300613497,91.88405797101449,3.23566e-96,292.352,326,16,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O35476.2|,O35476,RecName: Full=Medium-wave-sensitive opsin 1; AltName: Full=Green cone photoreceptor pigment; AltName,45.03105590062112,93.04347826086956,3.99845e-96,292.352,322,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9DGG4.1|,Q9DGG4,RecName: Full=Rhodopsin [Tetraodon nigroviridis],43.82022471910113,99.42028985507247,4.06458e-96,292.352,356,20,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9YGZ3.1|,Q9YGZ3,RecName: Full=Rhodopsin [Salaria pavo],43.977591036414566,99.42028985507247,4.93782e-96,291.967,357,21,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P35359.2|,P35359,RecName: Full=Rhodopsin [Danio rerio],45.31722054380665,95.07246376811594,5.87487e-96,291.967,331,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|P79848.1|,P79848,RecName: Full=Rhodopsin [Poecilia reticulata],46.15384615384615,95.07246376811594,6.62032e-96,291.582,338,17,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O35599.1|,O35599,RecName: Full=Medium-wave-sensitive opsin 1; AltName: Full=Green cone photoreceptor pigment; AltName,45.03105590062112,93.04347826086956,1.00627e-95,291.582,322,3,OPN1SW,short_wave,420
OPSB_HUMAN,sp|O35478.2|,O35478,RecName: Full=Medium-wave-sensitive opsin 1; AltName: Full=Green cone photoreceptor pigment; AltName,43.11377245508982,96.23188405797102,1.04529e-95,291.582,334,4,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q9YGZ6.1|,Q9YGZ6,RecName: Full=Rhodopsin [Chelon auratus],44.10112359550562,99.42028985507247,1.11597e-95,291.197,356,20,OPN1SW,short_wave,420
OPSB_HUMAN,sp|Q98980.1|,Q98980,RecName: Full=Rhodopsin [Petromyzon marinus],47.16417910447761,95.65217391304348,1.14048e-95,291.197,335,5,OPN1SW,short_wave,420
OPSR_HUMAN,sp|P04000.2|,P04000,RecName: Full=Long-wave-sensitive opsin 1; AltName: Full=Red cone photoreceptor pigment; AltName: Fu,100.0,100.0,0.0,752.281,364,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P04001.1|,P04001,RecName: Full=Medium-wave-sensitive opsin 1; AltName: Full=Green cone photoreceptor pigment; AltName,96.42857142857143,100.0,0.0,730.324,364,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|O18913.2|,O18913,RecName: Full=Long-wave-sensitive opsin 1; AltName: Full=Red cone photoreceptor pigment; AltName: Fu,90.93406593406593,100.0,0.0,686.411,364,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|O18912.2|,O18912,RecName: Full=Long-wave-sensitive opsin 1; AltName: Full=Red cone photoreceptor pigment; AltName: Fu,89.56043956043956,100.0,0.0,681.404,364,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|Q9BGI7.1|,Q9BGI7,RecName: Full=Long-wave-sensitive opsin 1; AltName: Full=Red cone photoreceptor pigment; AltName: Fu,89.83516483516483,100.0,0.0,679.863,364,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|Q95170.1|,Q95170,RecName: Full=Long-wave-sensitive opsin 1; AltName: Full=Red cone photoreceptor pigment; AltName: Fu,89.56043956043956,100.0,0.0,677.937,364,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|O18914.2|,O18914,RecName: Full=Long-wave-sensitive opsin 1; AltName: Full=Red cone photoreceptor pigment; AltName: Fu,89.28571428571429,100.0,0.0,676.781,364,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|O18910.2|,O18910,RecName: Full=Medium-wave-sensitive opsin 1; AltName: Full=Green cone photoreceptor pigment; AltName,87.63736263736264,100.0,0.0,664.84,364,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P41592.1|,P41592,RecName: Full=Red-sensitive opsin; AltName: Full=Red cone photoreceptor pigment [Anolis carolinensis,82.48587570621469,97.25274725274726,0.0,634.41,354,1,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P22329.1|,P22329,RecName: Full=Red-sensitive opsin; AltName: Full=Iodopsin; AltName: Full=Red cone photoreceptor pigm,87.16417910447761,92.03296703296702,0.0,622.468,335,1,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P87367.1|,P87367,RecName: Full=Red-sensitive opsin; AltName: Full=KFH-R; AltName: Full=Red cone photoreceptor pigment,80.77994428969359,98.62637362637363,0.0,608.216,359,4,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P32313.1|,P32313,RecName: Full=Red-sensitive opsin; AltName: Full=Red cone photoreceptor pigment [Carassius auratus],79.10863509749304,98.62637362637363,0.0,603.594,359,4,OPN1LW,long_wave,560
OPSR_HUMAN,sp|O12948.1|,O12948,RecName: Full=Red-sensitive opsin; AltName: Full=Red cone photoreceptor pigment [Xenopus laevis],78.8135593220339,97.25274725274726,0.0,602.438,354,1,OPN1LW,long_wave,560
OPSR_HUMAN,sp|Q9W6A7.1|,Q9W6A7,"RecName: Full=Red-sensitive opsin-1; AltName: Full=Opsin-1, long-wave-sensitive 1; Short=Opsin LWS-1",78.27298050139275,98.62637362637363,0.0,598.971,359,4,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P22332.2|,P22332,RecName: Full=Red-sensitive opsin; AltName: Full=Red cone photoreceptor pigment [Psalidodon fasciatu,76.88022284122563,98.62637362637363,0.0,589.726,359,4,OPN1LW,long_wave,560
OPSR_HUMAN,sp|Q8AYN0.1|,Q8AYN0,"RecName: Full=Red-sensitive opsin-2; AltName: Full=Opsin-1, long-wave-sensitive 2; Short=Opsin LWS-2",79.41176470588235,93.4065934065934,0.0,585.874,340,1,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P35358.1|,P35358,RecName: Full=Green-sensitive opsin P521; AltName: Full=Green photoreceptor pigment [Gekko gecko],76.27118644067797,97.25274725274726,0.0,585.874,354,1,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P22331.1|,P22331,RecName: Full=Green-sensitive opsin-2; AltName: Full=Green cone photoreceptor pigment 2 [Psalidodon ,76.47058823529412,93.4065934065934,0.0,561.222,340,1,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P22330.1|,P22330,RecName: Full=Green-sensitive opsin-1; AltName: Full=Green cone photoreceptor pigment 1 [Psalidodon ,74.70588235294117,93.4065934065934,0.0,548.51,340,1,OPN1LW,long_wave,560
OPSR_HUMAN,sp|O18911.1|,O18911,RecName: Full=Medium-wave-sensitive opsin 1; AltName: Full=Green cone photoreceptor pigment; AltName,90.10989010989012,75.0,0.0,505.753,273,0,OPN1LW,long_wave,560
OPSR_HUMAN,sp|Q90215.1|,Q90215,"RecName: Full=Rhodopsin, freshwater form [Anguilla anguilla]",43.58974358974359,94.5054945054945,1.22638e-92,283.878,351,7,OPN1LW,long_wave,560
OPSR_HUMAN,sp|P79756.1|,P79756,RecName: Full=Rhodopsin [Gambusia affinis],42.81524926686217,91.75824175824175,2.22167e-92,283.493,341,7,OPN1LW,long_wave,560
OPSR_HUMAN,sp|O42490.1|,O42490,RecName: Full=Pineal opsin; AltName: Full=Pineal gland-specific opsin; Short=P-opsin [Petromyzon mar,40.226628895184135,94.78021978021978,6.95559e-91,282.722,353,11,OPN1LW,long_wave,560
